product_name,brand_name,rating,rating_count,marked_price,discounted_price,sizes,product_link,img_link
Pleated A-line Mini Skirt,URBANIC,0,0,1990,1393,"24,26,28",skirts/urbanic/urbanic-women-black-solid-asymmetric-pleated-a-line-mini-skirt/15633544/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15633544/2022/3/28/a9e762d3-58d2-48d2-a0f7-6ba4dd6e47d61648450682649-URBANIC-Women-Black-Solid-Asymmetric-Pleated-A-line-Mini-Ski-1.jpg"
Women Printed T-shirt,Vero Moda,0,0,1499,1049,"XS,S,M,L,XL",tshirts/vero-moda/vero-moda-women-white-printed-regular-fit-t-shirt/17174582/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17174582/2022/2/16/1a6d929b-df4a-4781-b870-cb3df95742601645026912825VeroModaWomenWhitePrintedV-NeckExtendedSleevesPocketsT-shirt5.jpg"
Unisex Laptop Bag,Apsis,4.1,7,3499,1049,"Upto 16""",laptop-bag/apsis/apsis-unisex-black-laptop-bag/16538798/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16538798/2021/12/16/e08e2ab3-9613-4d8c-ac06-cf0f5b3964331639667757970ApsisUnisexBlackSolid1.jpg"
Women 2 Pcs Assorted Briefs,Jockey,4.3,56,408,408,XXL,briefs/jockey/jockey-women-pack-of-2-assorted-hipster-briefs-1523-0210-dastd/14838570/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14838570/2021/7/21/74bbd5c3-4999-411d-9ecf-baff7119fda31626855785225-Women-Pack-of-2-Dark-Assorted-Bikini-Hipster-1523-0210-DASTD-1.jpg"
Pink Maxi Dress,La Zoire,3.6,29,2399,1367,"S,M,L,XL",dresses/la-zoire/la-zoire-pink-maxi-dress-with-tie-up-details/15045132/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15045132/2021/8/6/476d2ba6-b536-45e3-acec-59d1f3e6400e1628226121648LaZoirePinkGeorgetteMaxiDress1.jpg"
Women Printed Dupatta,AURELIA,4.4,63,999,399,Onesize,dupatta/aurelia/aurelia-women-navy-blue--golden-printed-dupatta/11511554/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11511554/2020/3/17/88bb4440-875f-43c5-8b1a-2adf08778a041584426476242AURELIABlueGold-TonedPrintedDupatta1.jpg"
Men Washed Denim Shorts,PARIS HAMILTON,0,0,1999,749,"26,28,30,32,34,36,38,40",shorts/paris-hamilton/paris-hamilton-men-black-washed-denim-shorts/18269742/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18269742/2022/5/28/86c69448-8823-44a6-93f1-c50e3b25d1891653722121166-Paris-Hamilton-Men-Black-Regular-Fit-Washed-mid-rise-clean-l-1.jpg"
Women Print Detailed Co-Ords,FEMEA,0,0,2999,1299,"M,L,XL",co-ords/femea/femea-women-lavender-print-detailed-co-ords/18439832/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18439832/2022/6/3/9b4b755d-de51-413b-a48d-37d4e1ff219e1654255250978-Women-Light-purple-Solid-Co-Ord-Set-3771654255250212-1.jpg"
Colourblocked Track Pants,HERE&NOW,0,0,2199,769,"S,M,L,XL",track-pants/herenow/herenow-men-black--white-colourblocked-track-pants/16040304/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16040304/2022/3/21/671f4594-ebe7-49ff-91cd-b2b455131c181647863261009-HERENOW-Men-Track-Pants-4971647863260348-1.jpg"
Slim Fit Formal Shirt,Matinique,0,0,5499,1649,"39,40,41,42,43",shirts/matinique/matinique-men-blue-slim-fit-solid-formal-shirt/12456508/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/9/15/4cc15bcd-2daf-4259-9445-f5dc9b64c9cb1600119365509-1.jpg"
